customer_id,first_name,last_name,customer_city,customer_country,birthdate,marital_status,yearly_income,gender,total_children,education,acct_open_date,member_card,occupation,homeowner
5398,Maria,Briganti,Tacoma,USA,4/5/1924,M,$30K - $50K,F,5,High School Degree,10/16/1993,Bronze,Skilled Manual,Y
5399,Mary,Borom,Shawnee,Canada,9/6/1936,M,$10K - $30K,F,3,Partial High School,10/21/1994,Normal,Manual,Y
5400,Susie,Repicky,Renton,USA,5/25/1959,S,$90K - $110K,F,1,Partial High School,7/1/1993,Bronze,Professional,Y
5401,Erre,Manke,Torrance,USA,7/27/1943,S,$30K - $50K,F,4,High School Degree,2/27/1993,Silver,Skilled Manual,Y
5402,Ryan,Steeley,Grossmont,USA,8/13/1946,S,$30K - $50K,F,1,High School Degree,11/2/1994,Bronze,Skilled Manual,N
5403,Virginia,Zych,Burlingame,USA,11/19/1938,S,$30K - $50K,F,1,Partial College,9/14/1991,Golden,Clerical,N
5404,Anne,Trujillo,Concord,USA,2/12/1971,M,$10K - $30K,F,1,Partial High School,8/21/1993,Normal,Skilled Manual,N
5405,Ethel,Belyeu,Lake Oswego,USA,5/14/1928,M,$70K - $90K,F,1,Graduate Degree,8/22/1993,Bronze,Professional,Y
5406,Jenetta,Wiley,La Cruz,Mexico,5/23/1936,S,$30K - $50K,F,4,High School Degree,4/2/1993,Bronze,Skilled Manual,Y
5407,Wesley,Lawson,Lincoln Acres,USA,6/7/1977,M,$50K - $70K,M,4,Bachelors Degree,2/27/1991,Golden,Professional,Y
5408,Urban,Realino,Pomona,USA,10/19/1940,S,$10K - $30K,F,2,Partial High School,5/17/1991,Normal,Manual,N
5409,Wiley,Reynolds,Vancouver,Canada,5/20/1939,S,$110K - $130K,F,2,High School Degree,8/8/1992,Bronze,Professional,Y
5410,Ida,Disipio,Tacoma,USA,6/9/1964,M,$30K - $50K,F,2,High School Degree,2/21/1990,Bronze,Skilled Manual,N
5411,Mike,Olivares,Oak Bay,Canada,1/15/1972,M,$110K - $130K,M,4,High School Degree,8/15/1992,Bronze,Professional,Y
5412,Judy,Curd,La Jolla,USA,3/12/1958,S,$30K - $50K,M,1,Partial College,6/17/1994,Silver,Management,N
5413,Crystal,Truxel,Westminster,Canada,10/13/1930,S,$30K - $50K,M,5,High School Degree,5/22/1992,Bronze,Manual,N
5414,Albert,Sullivan,Grossmont,USA,10/26/1961,S,$70K - $90K,M,1,High School Degree,5/1/1992,Bronze,Professional,N
5415,Beverly,Vilsker,Mill Valley,USA,3/9/1947,S,$90K - $110K,F,4,Bachelors Degree,2/3/1991,Bronze,Management,N
5416,Barbara,Williams,Victoria,Canada,7/24/1932,M,$130K - $150K,M,1,Bachelors Degree,7/8/1992,Silver,Professional,N
5417,Margie,Warfield,Port Hammond,Canada,5/24/1948,S,$10K - $30K,M,1,Partial High School,9/3/1994,Normal,Skilled Manual,N
5418,Kathy,Ashton,La Cruz,Mexico,6/17/1925,M,$10K - $30K,F,3,High School Degree,7/14/1993,Normal,Manual,Y
5419,Larry,Wagner,Tacoma,USA,5/21/1949,S,$70K - $90K,F,1,Bachelors Degree,2/13/1993,Bronze,Professional,Y
5420,Cheryl,Regan,Ballard,USA,4/12/1944,S,$30K - $50K,M,0,High School Degree,12/27/1992,Bronze,Manual,N
5421,Jennifer,Higgins,Mill Valley,USA,4/11/1933,M,$30K - $50K,F,5,Partial College,5/14/1990,Silver,Professional,Y
5422,Leeann,Murray,Guadalajara,Mexico,3/28/1915,S,$30K - $50K,M,4,Partial College,8/2/1993,Bronze,Clerical,Y
5423,Dianna,Turner,Lake Oswego,USA,7/11/1968,S,$10K - $30K,F,4,Partial High School,2/24/1992,Normal,Skilled Manual,Y
5424,Charles,Thompson,Sooke,Canada,11/4/1975,S,$30K - $50K,F,4,High School Degree,2/11/1991,Bronze,Skilled Manual,N
5425,Elizabeth,Maydew,El Cajon,USA,5/13/1948,S,$70K - $90K,F,2,High School Degree,12/27/1993,Bronze,Professional,Y
5426,Roselie,Terry,El Cajon,USA,3/27/1935,S,$30K - $50K,F,2,High School Degree,2/10/1993,Bronze,Skilled Manual,Y
5427,Virginia,Bolton,Mexico City,Mexico,6/2/1975,S,$90K - $110K,F,3,Bachelors Degree,9/12/1994,Bronze,Professional,N
5428,Guadalupe,Towne,Renton,USA,4/24/1923,M,$130K - $150K,M,2,Graduate Degree,11/25/1991,Bronze,Professional,Y
5429,Shelly,Busby,Portland,USA,8/22/1927,M,$90K - $110K,F,3,High School Degree,4/17/1994,Bronze,Professional,N
5430,Darlene,Ray,Acapulco,Mexico,7/16/1932,S,$10K - $30K,M,4,Partial High School,3/4/1993,Normal,Skilled Manual,Y
5431,Daniel,Wilkinson,Long Beach,USA,4/12/1939,M,$50K - $70K,F,2,Bachelors Degree,3/27/1993,Golden,Professional,Y
5432,Beth,Ohnheiser,Spokane,USA,8/9/1967,M,$10K - $30K,M,3,Partial High School,4/2/1992,Bronze,Skilled Manual,Y
5433,Jacquelin,Haley,Albany,USA,3/6/1945,M,$130K - $150K,M,2,High School Degree,5/6/1992,Bronze,Management,N
5434,Benny,Wilsey,Mexico City,Mexico,11/24/1954,S,$10K - $30K,F,3,Partial High School,10/14/1993,Normal,Manual,Y
5435,Peter,Ciccone,Torrance,USA,7/25/1940,M,$30K - $50K,M,5,High School Degree,2/10/1990,Golden,Manual,N
5436,Mary,Case,West Covina,USA,5/24/1979,S,$10K - $30K,M,2,Partial High School,8/22/1992,Normal,Skilled Manual,Y
5437,Cheryl,Lancaster,Santa Monica,USA,1/20/1930,M,$30K - $50K,F,1,Partial College,1/17/1992,Silver,Clerical,N
5438,Lynda,Browning,Imperial Beach,USA,8/7/1944,M,$30K - $50K,M,1,High School Degree,4/3/1992,Bronze,Skilled Manual,Y
5439,Louis,Weart,Cliffside,Canada,2/13/1979,M,$30K - $50K,F,4,High School Degree,6/22/1994,Bronze,Skilled Manual,Y
5440,Roger,Martin,Colma,USA,2/3/1948,S,$110K - $130K,M,4,Partial High School,2/19/1993,Bronze,Professional,Y
5441,Amber,Salazar,Bellflower,USA,6/23/1935,M,$70K - $90K,F,5,Graduate Degree,11/16/1990,Golden,Professional,Y
5442,Faye,Wilson,Bellflower,USA,3/18/1966,S,$30K - $50K,F,4,High School Degree,9/23/1992,Bronze,Skilled Manual,N
5443,Nick,Richardson,Novato,USA,3/18/1968,S,$70K - $90K,M,3,Bachelors Degree,12/23/1991,Bronze,Professional,Y
5444,Elmer,Rich,Seattle,USA,8/10/1948,S,$10K - $30K,F,0,Partial High School,10/6/1993,Normal,Manual,Y
5445,Donald,Johnson,Metchosin,Canada,9/5/1914,M,$50K - $70K,M,1,Bachelors Degree,3/6/1991,Normal,Management,Y
5446,Douglas,Worland,San Francisco,USA,5/23/1951,S,$50K - $70K,M,0,Partial College,7/6/1991,Bronze,Professional,N
5447,Jack,Clark,Portland,USA,2/28/1932,S,$30K - $50K,M,5,Partial College,11/14/1990,Normal,Manual,Y
5448,David,Barnes,Port Hammond,Canada,2/22/1922,M,$70K - $90K,F,5,Bachelors Degree,11/24/1991,Golden,Professional,N
5449,Beth,Waskey,Marysville,USA,7/27/1944,S,$30K - $50K,F,3,High School Degree,1/12/1992,Bronze,Manual,Y
5450,Julia,Wilson,Chula Vista,USA,12/15/1915,M,$50K - $70K,F,4,Bachelors Degree,6/1/1992,Bronze,Professional,Y
5451,Steve,Bowler,Oregon City,USA,4/14/1933,S,$70K - $90K,F,5,Bachelors Degree,5/21/1991,Normal,Management,Y
5452,Janet,Byrnes,Corvallis,USA,9/9/1935,S,$90K - $110K,F,2,Bachelors Degree,8/3/1990,Golden,Professional,N
5453,Helene,Shearer,Walla Walla,USA,5/14/1929,S,$30K - $50K,M,3,Partial High School,8/23/1993,Bronze,Skilled Manual,N
5454,Donald,Baker,Glendale,USA,9/26/1975,S,$70K - $90K,F,2,Bachelors Degree,8/6/1990,Bronze,Professional,N
5455,Tina,Botbol,Victoria,Canada,10/2/1972,M,$90K - $110K,M,3,Partial High School,8/6/1990,Golden,Management,Y
5456,Gail,Tabb,Burlingame,USA,7/16/1973,S,$130K - $150K,F,2,Bachelors Degree,2/15/1992,Silver,Professional,Y
5457,Kathy,Atkins,Mexico City,Mexico,5/20/1940,S,$30K - $50K,M,3,High School Degree,8/9/1991,Bronze,Skilled Manual,N
5458,Joseph,Bible,Everett,USA,9/12/1933,M,$110K - $130K,F,1,High School Degree,5/24/1992,Bronze,Professional,Y
5459,Lianna,Zamora,Ladner,Canada,8/20/1979,M,$30K - $50K,M,5,High School Degree,6/21/1990,Golden,Skilled Manual,N
5460,Robert,Gurule,Tlaxiaco,Mexico,10/9/1921,M,$90K - $110K,F,1,Partial High School,1/1/1991,Bronze,Professional,Y
5461,Daniel,Wehmhoff,Walla Walla,USA,10/13/1931,M,$150K +,F,5,High School Degree,1/25/1990,Golden,Professional,N
5462,Rachel,Bardwell,Imperial Beach,USA,2/1/1930,M,$70K - $90K,M,1,Bachelors Degree,5/7/1993,Bronze,Management,Y
5463,Mary,Gonzales,Fremont,USA,7/3/1943,M,$50K - $70K,M,1,Bachelors Degree,2/27/1993,Bronze,Professional,Y
5464,Mary,Corsi,Mexico City,Mexico,4/21/1965,S,$30K - $50K,M,4,High School Degree,3/18/1993,Bronze,Manual,Y
5465,Dorothy,Ahmari,Langley,Canada,5/24/1949,S,$30K - $50K,M,1,Partial High School,8/17/1993,Golden,Skilled Manual,Y
5466,Scott,Littleford,Merida,Mexico,7/9/1952,S,$30K - $50K,M,4,High School Degree,6/20/1994,Bronze,Skilled Manual,Y
5467,Kelly,Wimer,Sedro Woolley,USA,9/16/1944,S,$30K - $50K,F,3,High School Degree,5/21/1991,Bronze,Manual,N
5468,Luca,Barnett,Edmonds,USA,11/9/1978,S,$110K - $130K,M,1,High School Degree,10/25/1992,Bronze,Professional,Y
5469,Stephanie,Sveum,Richmond,USA,4/11/1934,M,$110K - $130K,F,2,High School Degree,10/25/1993,Bronze,Professional,Y
5470,James,Fellows,Sedro Woolley,USA,7/4/1954,M,$10K - $30K,F,3,Partial High School,6/6/1992,Normal,Manual,N
5471,Cyndee,Watson,Pomona,USA,4/4/1913,S,$10K - $30K,M,4,Partial High School,3/3/1990,Normal,Skilled Manual,Y
5472,Ed,Graham,Port Hammond,Canada,9/15/1946,S,$50K - $70K,F,3,Bachelors Degree,4/9/1994,Bronze,Management,N
5473,Jules,Deskus,Chula Vista,USA,6/28/1957,S,$10K - $30K,F,1,Partial High School,9/12/1991,Normal,Skilled Manual,Y
5474,Michael,Wagner,Chula Vista,USA,7/17/1912,S,$110K - $130K,F,3,Graduate Degree,2/10/1993,Bronze,Professional,Y
5475,Ruby Kaye,Dulude,Tixapan,Mexico,2/8/1912,S,$50K - $70K,M,5,Bachelors Degree,9/4/1991,Bronze,Management,Y
5476,Marie,Rose,Corvallis,USA,3/5/1968,M,$50K - $70K,M,4,Bachelors Degree,12/9/1993,Bronze,Management,Y
5477,Branna,Seul,Ballard,USA,11/6/1940,M,$50K - $70K,F,1,Bachelors Degree,8/3/1991,Normal,Professional,Y
5478,Kimball,Asuncion,Hidalgo,Mexico,10/19/1971,S,$30K - $50K,M,3,High School Degree,11/20/1992,Bronze,Manual,N
5479,Carolyn,Calhoun,Redwood City,USA,3/2/1958,S,$110K - $130K,M,0,High School Degree,5/11/1990,Bronze,Professional,N
5480,Atha,Enck,Novato,USA,7/17/1942,M,$50K - $70K,F,2,Partial High School,2/26/1991,Bronze,Skilled Manual,N
5481,Linda,Brown,Merida,Mexico,6/17/1958,M,$30K - $50K,F,4,High School Degree,4/22/1993,Bronze,Skilled Manual,Y
5482,June,Green,Tixapan,Mexico,7/11/1935,S,$10K - $30K,M,0,Partial High School,4/20/1992,Normal,Skilled Manual,N
5483,Ada,Saunders,Glendale,USA,6/14/1959,M,$30K - $50K,M,4,Partial College,11/18/1991,Golden,Skilled Manual,Y
5484,Denise,Manley,Torrance,USA,4/5/1955,M,$50K - $70K,F,3,Partial High School,6/22/1994,Bronze,Skilled Manual,Y
5485,Ruth,Jones,Concord,USA,4/4/1943,M,$50K - $70K,F,4,Bachelors Degree,3/20/1992,Bronze,Management,N
5486,Mark,Zywicki,La Mesa,USA,4/21/1925,M,$10K - $30K,F,3,Partial High School,9/9/1991,Normal,Manual,Y
5487,Tuesday,Windham,Royal Oak,Canada,12/3/1928,S,$70K - $90K,M,3,Bachelors Degree,3/4/1990,Bronze,Professional,N
5488,Leslie,Stewart,Santa Anita,Mexico,1/11/1923,S,$50K - $70K,F,4,High School Degree,3/28/1994,Bronze,Skilled Manual,Y
5489,David,Martinez,San Gabriel,USA,6/21/1966,S,$70K - $90K,F,2,Bachelors Degree,2/17/1992,Bronze,Management,N
5490,Earl,Rubey,San Gabriel,USA,4/7/1953,S,$130K - $150K,F,3,Partial High School,3/26/1992,Bronze,Professional,Y
5491,Gregg,Hodge,San Jose,USA,7/10/1923,S,$10K - $30K,F,3,Partial High School,9/2/1993,Normal,Manual,N
5492,Brenda,Carothers,Everett,USA,5/4/1941,S,$30K - $50K,M,2,Partial College,9/4/1993,Bronze,Skilled Manual,Y
5493,H. Jennie,Stratton,Newport Beach,USA,9/2/1945,M,$70K - $90K,F,3,Bachelors Degree,5/6/1993,Bronze,Professional,N
5494,Toni,McFerrin,San Andres,Mexico,8/24/1950,S,$10K - $30K,M,3,Partial High School,4/21/1992,Normal,Manual,N
5495,Hewitt,Yewell,Redmond,USA,9/4/1969,S,$30K - $50K,F,4,High School Degree,6/9/1992,Bronze,Skilled Manual,N
5496,Sze-yih (Ray),Sponsler,Newton,Canada,9/16/1915,M,$30K - $50K,F,0,Partial College,1/8/1994,Bronze,Skilled Manual,Y
5497,Palmer,Johnson,Anacortes,USA,7/25/1975,S,$50K - $70K,F,1,Bachelors Degree,11/28/1994,Bronze,Professional,Y
5498,Morton,Steffen,Lincoln Acres,USA,2/4/1972,S,$110K - $130K,M,0,High School Degree,8/20/1991,Bronze,Professional,Y
5499,Kathy,McClease,Milwaukie,USA,3/2/1963,M,$70K - $90K,M,4,Graduate Degree,11/16/1993,Golden,Professional,Y
5500,Duane,Howard,Beaverton,USA,9/16/1921,S,$10K - $30K,M,1,Partial High School,6/28/1990,Normal,Manual,Y
5501,Patricia,Gervasi,Olympia,USA,9/24/1953,S,$30K - $50K,F,4,High School Degree,10/23/1991,Silver,Manual,Y
5502,Doralee,McClements,Arcadia,USA,5/11/1967,M,$130K - $150K,M,3,Bachelors Degree,10/27/1992,Silver,Professional,Y
5503,Randy,Carrigan,Los Angeles,USA,9/17/1932,M,$50K - $70K,M,3,Bachelors Degree,3/3/1990,Silver,Management,N
5504,Glen,Leadingham,Santa Cruz,USA,9/7/1971,S,$30K - $50K,M,3,Partial College,11/15/1990,Silver,Professional,N
5505,Ellen,Newland,Kirkland,USA,8/3/1964,M,$30K - $50K,F,4,High School Degree,9/12/1991,Golden,Skilled Manual,Y
5506,Phil,Stanley,Shawnee,Canada,5/24/1926,S,$90K - $110K,F,3,High School Degree,7/19/1993,Bronze,Professional,Y
5507,Tiffany,Alexander,Westminster,Canada,4/24/1927,S,$30K - $50K,M,2,High School Degree,10/18/1992,Bronze,Skilled Manual,N
5508,Dorothy,Calvert,Glendale,USA,10/16/1977,M,$90K - $110K,F,4,Graduate Degree,9/2/1990,Bronze,Professional,N
5509,Diane,Bennett,Guadalajara,Mexico,2/22/1956,M,$130K - $150K,M,5,Bachelors Degree,9/17/1991,Bronze,Professional,Y
5510,Cynthia,Carroll,Mill Valley,USA,9/13/1922,S,$50K - $70K,M,3,Bachelors Degree,5/2/1992,Bronze,Management,N
5511,Zenin,Sussman,Downey,USA,3/7/1961,M,$30K - $50K,M,1,Partial College,11/6/1992,Bronze,Management,Y
5512,Rita,Cortese,Merida,Mexico,3/28/1951,S,$30K - $50K,F,5,High School Degree,12/16/1993,Bronze,Manual,Y
5513,Dee,Herren,Lincoln Acres,USA,8/6/1973,M,$30K - $50K,M,4,High School Degree,10/17/1991,Silver,Skilled Manual,Y
5514,Angela,Monninger,Altadena,USA,2/21/1944,S,$70K - $90K,M,2,Partial High School,12/23/1994,Normal,Professional,N
5515,Joyce,Peak,Metchosin,Canada,8/4/1974,M,$30K - $50K,F,4,Partial High School,3/26/1993,Silver,Skilled Manual,Y
5516,Felicia,Bergesen,Tixapan,Mexico,11/16/1964,M,$50K - $70K,F,5,Graduate Degree,5/9/1993,Golden,Management,Y
5517,Frank,Davis,Ladner,Canada,7/20/1958,M,$50K - $70K,M,2,Partial College,6/1/1991,Bronze,Professional,N
5518,Kathleen,Toma,Pomona,USA,10/5/1934,M,$10K - $30K,M,5,Partial High School,6/11/1993,Normal,Manual,Y
5519,Barbara,Sparks,Lakewood,USA,11/8/1931,M,$10K - $30K,M,2,Partial High School,6/12/1993,Normal,Manual,Y
5520,Winston,Barnett,Burnaby,Canada,11/6/1944,S,$110K - $130K,F,1,Graduate Degree,10/23/1993,Bronze,Professional,N
5521,Kiesha,Ayala,Coronado,USA,9/10/1911,M,$50K - $70K,M,1,Bachelors Degree,5/18/1992,Silver,Professional,Y
5522,Michelle,Brinton,San Diego,USA,11/18/1963,M,$30K - $50K,F,4,High School Degree,3/6/1992,Silver,Skilled Manual,Y
5523,Beth,Conner,Langford,Canada,10/26/1938,M,$130K - $150K,F,2,Bachelors Degree,2/3/1992,Bronze,Professional,N
5524,Richard,Sowers,Milwaukie,USA,12/18/1920,M,$10K - $30K,M,2,Partial High School,8/10/1993,Normal,Manual,N
5525,Edna,Garrett,Imperial Beach,USA,12/21/1931,M,$10K - $30K,M,1,Partial High School,8/7/1992,Normal,Manual,Y
5526,Alan,Jordan,Redmond,USA,4/10/1929,M,$30K - $50K,M,4,Partial High School,12/16/1991,Golden,Skilled Manual,Y
5527,Paul,Barrera,Santa Cruz,USA,8/12/1942,S,$50K - $70K,F,4,Bachelors Degree,9/9/1991,Bronze,Management,Y
5528,Jake,Bass,Coronado,USA,5/3/1964,S,$10K - $30K,F,2,Partial High School,6/17/1990,Normal,Manual,N
5529,Evelyn,Noone,Royal Oak,Canada,7/5/1948,M,$150K +,F,4,Bachelors Degree,8/9/1990,Normal,Professional,Y
5530,Denise,Van Attenhoven,Salem,USA,11/2/1963,M,$30K - $50K,F,4,High School Degree,10/23/1992,Normal,Skilled Manual,N
5531,Karen,Spiegel,Santa Monica,USA,11/24/1943,M,$30K - $50K,F,4,High School Degree,9/24/1993,Bronze,Skilled Manual,N
5532,Nicole,Beresford,Arcadia,USA,2/17/1977,M,$110K - $130K,M,0,Partial High School,8/4/1990,Bronze,Professional,Y
5533,Brian,Hawthorne,Woodburn,USA,5/19/1933,S,$10K - $30K,F,1,Partial High School,7/4/1991,Normal,Manual,N
5534,Sarah,Rohrs,Richmond,USA,8/12/1953,S,$30K - $50K,F,2,High School Degree,4/12/1991,Bronze,Skilled Manual,Y
5535,Arlis (Billie),MacDougal,El Cajon,USA,5/13/1912,M,$10K - $30K,M,3,Partial High School,12/9/1992,Normal,Manual,Y
5536,Gloria,Rampa,Orizaba,Mexico,2/8/1957,S,$50K - $70K,F,0,Bachelors Degree,2/15/1992,Bronze,Management,Y
5537,Richard,Cummings,Bremerton,USA,7/9/1956,S,$30K - $50K,F,0,High School Degree,7/18/1993,Bronze,Skilled Manual,N
5538,Floyd,Staples,Beverly Hills,USA,9/26/1912,S,$50K - $70K,F,2,Bachelors Degree,9/19/1991,Silver,Management,N
5539,Stella,Kanagy,Woodland Hills,USA,4/4/1919,M,$50K - $70K,F,4,Bachelors Degree,8/27/1992,Silver,Professional,Y
5540,Robert,Soerensen,Metchosin,Canada,3/17/1963,M,$10K - $30K,F,3,Partial High School,10/5/1990,Normal,Manual,Y
5541,Louis,Boydstun,Glendale,USA,4/25/1952,M,$50K - $70K,F,1,Bachelors Degree,7/26/1992,Bronze,Professional,N
5542,Bernadette,Marschang,Spokane,USA,7/22/1924,S,$30K - $50K,M,2,Partial College,10/16/1993,Bronze,Management,N
5543,Richard,Williams,Imperial Beach,USA,8/21/1969,S,$70K - $90K,F,5,Graduate Degree,4/7/1991,Normal,Professional,N
5544,Patricia,Schwaab,Richmond,Canada,12/10/1953,S,$10K - $30K,F,1,High School Degree,11/22/1993,Normal,Manual,Y
5545,Saskia,Teh,Burien,USA,10/10/1969,S,$90K - $110K,M,3,High School Degree,2/18/1990,Golden,Professional,Y
5546,Steven,Abdullah,Vancouver,Canada,11/3/1946,M,$70K - $90K,M,3,High School Degree,11/2/1994,Bronze,Professional,N
5547,Lupe,Swartwood,West Covina,USA,10/7/1970,S,$10K - $30K,M,2,Partial High School,4/16/1992,Normal,Skilled Manual,Y
5548,Sally,Vasquez,Woodland Hills,USA,8/24/1966,S,$70K - $90K,F,3,Bachelors Degree,7/12/1993,Bronze,Professional,N
5549,Elaine,Franklin,Sedro Woolley,USA,9/24/1954,M,$30K - $50K,F,3,High School Degree,3/9/1992,Bronze,Skilled Manual,Y
5550,Fraces,Middleton,Redwood City,USA,8/14/1936,M,$70K - $90K,F,4,Bachelors Degree,7/14/1993,Normal,Professional,Y
5551,Shirley,Hartung,San Andres,Mexico,5/22/1939,S,$30K - $50K,M,3,Partial High School,4/20/1993,Bronze,Skilled Manual,N
5552,Nellie Jean,Davi,Fremont,USA,9/15/1946,M,$50K - $70K,F,5,High School Degree,1/23/1991,Bronze,Manual,Y
5553,Kathy,Sandblom,Downey,USA,11/13/1977,S,$30K - $50K,F,3,Partial College,3/23/1994,Bronze,Manual,Y
5554,Linda,Bettinger,Torrance,USA,8/27/1965,S,$10K - $30K,F,3,Partial High School,4/6/1990,Normal,Skilled Manual,N
5555,Brian,Morales,Walla Walla,USA,3/13/1947,M,$10K - $30K,F,4,Partial High School,8/24/1994,Normal,Manual,Y
5556,Flor,Tyler,Arcadia,USA,9/24/1952,S,$50K - $70K,M,1,Bachelors Degree,10/10/1991,Bronze,Professional,N
5557,Richard,Siemer,Santa Anita,Mexico,5/6/1969,S,$10K - $30K,M,4,Partial High School,6/13/1993,Normal,Manual,N
5558,John,Carson,Vancouver,Canada,1/16/1961,M,$10K - $30K,M,3,Partial High School,2/17/1992,Normal,Skilled Manual,N
5559,Anne,Lowe,Merida,Mexico,2/23/1980,M,$130K - $150K,F,4,Partial High School,7/16/1993,Golden,Management,Y
5560,Kenneth,Hall,Salem,USA,3/9/1926,M,$30K - $50K,M,1,High School Degree,11/2/1992,Bronze,Skilled Manual,N
5561,Veronica,Elson,San Diego,USA,11/17/1916,S,$30K - $50K,F,1,Partial College,10/22/1992,Bronze,Manual,N
5562,Lynn,Alvarez,Concord,USA,9/8/1925,M,$10K - $30K,F,5,Partial High School,4/3/1993,Normal,Skilled Manual,Y
5563,Jason,Castello,Sooke,Canada,4/9/1911,S,$30K - $50K,F,2,High School Degree,7/25/1994,Bronze,Manual,N
5564,Michael,Dorrell,Cliffside,Canada,10/24/1939,S,$110K - $130K,F,1,Bachelors Degree,2/10/1991,Bronze,Professional,N
5565,Thomas,Tellez,Haney,Canada,10/4/1971,M,$30K - $50K,M,3,Partial College,6/6/1992,Silver,Management,N
5566,Shirley,Lang,Downey,USA,6/19/1915,S,$50K - $70K,M,4,Bachelors Degree,11/13/1994,Bronze,Professional,Y
5567,Joan,Bostwick,San Jose,USA,10/24/1950,S,$50K - $70K,M,2,Bachelors Degree,4/16/1992,Bronze,Professional,N
5568,Martha,Mitchell,Yakima,USA,10/14/1919,M,$30K - $50K,M,2,Partial College,9/16/1991,Bronze,Skilled Manual,N
5569,Matthew,Liven,Guadalajara,Mexico,9/10/1912,S,$70K - $90K,F,3,Bachelors Degree,7/13/1992,Silver,Management,Y
5570,Joanne,McClanahan,Guadalajara,Mexico,6/5/1944,S,$50K - $70K,M,4,Bachelors Degree,8/4/1991,Bronze,Professional,N
5571,Bettye,Dykstra,Oak Bay,Canada,6/5/1946,S,$110K - $130K,M,2,Graduate Degree,8/22/1991,Bronze,Professional,Y
5572,Jim,Taylor,La Jolla,USA,11/23/1925,S,$10K - $30K,F,5,Partial High School,7/6/1993,Normal,Manual,Y
5573,Stephen,Patterson,La Mesa,USA,4/3/1974,M,$70K - $90K,M,4,Bachelors Degree,10/5/1991,Golden,Professional,Y
5574,Eugene,Sandoval,El Cajon,USA,10/21/1940,M,$30K - $50K,M,3,High School Degree,6/17/1992,Bronze,Skilled Manual,Y
5575,Jan,Belle,Oakland,USA,7/25/1921,S,$50K - $70K,M,3,Partial High School,7/13/1990,Bronze,Manual,N
5576,Nancy,Burnett,Vancouver,Canada,4/11/1939,S,$10K - $30K,M,3,Bachelors Degree,8/23/1991,Normal,Professional,N
5577,Dorothy,Bongirno,N. Vancouver,Canada,10/16/1961,M,$130K - $150K,F,1,Graduate Degree,6/25/1994,Bronze,Management,Y
5578,Jessie,Von Lindern,Acapulco,Mexico,4/4/1932,S,$30K - $50K,F,5,High School Degree,8/3/1993,Bronze,Skilled Manual,N
5579,Homer,Betz,Edmonds,USA,9/14/1962,M,$50K - $70K,M,2,Partial College,7/23/1992,Bronze,Professional,Y
5580,Agnes,Christopherson,Long Beach,USA,1/26/1952,M,$70K - $90K,M,3,Graduate Degree,1/18/1990,Bronze,Professional,Y
5581,Harry,Brown,W. Linn,USA,8/3/1946,S,$70K - $90K,F,1,Bachelors Degree,5/22/1993,Bronze,Professional,Y
5582,Delores,Miller,Colma,USA,4/26/1934,S,$50K - $70K,M,4,Bachelors Degree,4/5/1991,Bronze,Professional,Y
5583,Danielle,Hurtado,Burnaby,Canada,4/2/1931,S,$130K - $150K,F,1,Bachelors Degree,2/21/1994,Bronze,Professional,Y
5584,Cynthia,McLaughlin,Issaquah,USA,1/16/1932,S,$70K - $90K,F,0,Bachelors Degree,9/14/1993,Bronze,Professional,N
5585,Bruce,Shafer,Renton,USA,10/20/1969,S,$90K - $110K,F,0,High School Degree,4/8/1991,Bronze,Management,Y
5586,Charles,Krassowski,San Carlos,USA,4/12/1963,S,$70K - $90K,M,4,Bachelors Degree,10/13/1991,Bronze,Professional,N
5587,Warren,Prather,Newport Beach,USA,11/9/1927,S,$10K - $30K,F,1,Partial High School,9/9/1991,Normal,Manual,Y
5588,Nathanael,Metz,Sooke,Canada,2/25/1938,M,$30K - $50K,F,2,High School Degree,7/1/1992,Golden,Skilled Manual,Y
5589,Elizabeth,Ritchie,Arcadia,USA,2/2/1949,S,$30K - $50K,M,1,High School Degree,7/25/1992,Bronze,Manual,N
5590,Ron,Cleary,Tacoma,USA,5/17/1947,M,$110K - $130K,M,5,Bachelors Degree,2/3/1991,Silver,Professional,N
5591,Judy,Cartwright,Shawnee,Canada,10/19/1960,M,$150K +,F,4,Partial College,10/24/1991,Golden,Professional,Y
5592,Patricia,Towns,Spokane,USA,6/10/1912,S,$10K - $30K,F,1,Partial High School,7/4/1990,Normal,Skilled Manual,Y
5593,Victor,Mackin,Albany,USA,8/13/1966,S,$30K - $50K,M,4,Partial College,2/3/1990,Bronze,Skilled Manual,N
5594,Terry,Fuller,Mexico City,Mexico,1/9/1911,S,$10K - $30K,F,1,Partial High School,3/16/1992,Normal,Manual,Y
5595,Terry,Terazawa,Torrance,USA,4/16/1973,M,$70K - $90K,F,1,High School Degree,10/6/1992,Bronze,Management,N
